Column1;name;path;preset1;preset2;preset3;preset4;preset5;preset6;preset7;preset8;preset9;preset10;preset11;preset12;preset13;preset15;preset16;value
;8_RobertJuliat_Dalis860_3_4:Red;/lighting/fixtures/8_RobertJuliat_Dalis860_3_4;0.0;0.0;0.24199999868869781;0.24199999868869781;0.24199999868869781;0.24199999868869781;0.11299999803304672;0.11299999803304672;0.11299999803304672;0.6110000014305115;0.6110000014305115;1.0;1.0;0.0;0.11299999803304672;1.0
;8_RobertJuliat_Dalis860_3_4:Green;/lighting/fixtures/8_RobertJuliat_Dalis860_3_4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1420000046491623;0.1420000046491623;0.0;0.0;0.1420000046491623
;8_RobertJuliat_Dalis860_3_4:Blue;/lighting/fixtures/8_RobertJuliat_Dalis860_3_4;0.2931501269340515;0.2931501269340515;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.10100000351667404;0.10100000351667404;0.2931501269340515;1.0;0.10100000351667404
;8_RobertJuliat_Dalis860_3_4:Uv;/lighting/fixtures/8_RobertJuliat_Dalis860_3_4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;8_RobertJuliat_Dalis860_3_4:Cyan;/lighting/fixtures/8_RobertJuliat_Dalis860_3_4;0.0;0.0;0.0;0.0;0.0;0.0;0.03999999910593033;0.03999999910593033;0.03999999910593033;0.03999999910593033;0.03999999910593033;0.03999999910593033;0.03999999910593033;0.0;0.03999999910593033;0.03999999910593033
;8_RobertJuliat_Dalis860_3_4:Amber;/lighting/fixtures/8_RobertJuliat_Dalis860_3_4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;8_RobertJuliat_Dalis860_3_4:Coolwhite;/lighting/fixtures/8_RobertJuliat_Dalis860_3_4;0.32880350947380066;0.32880350947380066;0.027;0.027;0.027000000700354576;0.31200000643730164;0.1289999932050705;0.1289999932050705;0.1289999932050705;0.1289999932050705;0.1289999932050705;0.1289999932050705;0.1289999932050705;0.32880350947380066;0.1289999932050705;0.1289999932050705
;8_RobertJuliat_Dalis860_3_4:Warmwhite;/lighting/fixtures/8_RobertJuliat_Dalis860_3_4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1899999976158142;0.1899999976158142;0.1899999976158142;0.1899999976158142;0.1899999976158142;0.0;0.1899999976158142;0.1899999976158142
;8_RobertJuliat_Dalis860_3_4:Strobedur;/lighting/fixtures/8_RobertJuliat_Dalis860_3_4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;8_RobertJuliat_Dalis860_3_4:Strobe;/lighting/fixtures/8_RobertJuliat_Dalis860_3_4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;8_RobertJuliat_Dalis860_3_4:Resptime;/lighting/fixtures/8_RobertJuliat_Dalis860_3_4;0.3486109673976898;0.3486109673976898;0.0;0.0;0.0;0.0;0.35199999809265137;0.35199999809265137;0.35199999809265137;0.35199999809265137;0.35199999809265137;0.35199999809265137;0.35199999809265137;0.3486109673976898;0.35199999809265137;0.35199999809265137
;8_RobertJuliat_Dalis860_3_4:Pot;/lighting/fixtures/8_RobertJuliat_Dalis860_3_4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Dimmer34;9_Eurolite_ColorSourceParDirect_1:Intensity;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;9_Eurolite_ColorSourceParDirect_1:Red;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_1;0.4971667528152466;0.4971667528152466;0.0;0.0;0.0;0.0;0.5019999742507935;0.5019999742507935;0.5019999742507935;0.5019999742507935;0.5019999742507935;0.5019999742507935;0.5019999742507935;0.4971667528152466;0.5019999742507935;0.5019999742507935
;9_Eurolite_ColorSourceParDirect_1:Green;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_1;0.5090512633323669;0.5090512633323669;0.0;0.0;0.0;0.28299999237060547;0.5139999985694885;0.5139999985694885;0.5139999985694885;0.5139999985694885;0.5139999985694885;0.5139999985694885;0.5139999985694885;0.5090512633323669;0.5139999985694885;0.5139999985694885
;9_Eurolite_ColorSourceParDirect_1:Blue;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_1;0.5050897598266602;0.5050897598266602;0.0;0.0;0.0;0.3930000066757202;0.5099999904632568;0.5099999904632568;0.5099999904632568;0.5099999904632568;0.5099999904632568;0.5099999904632568;0.5099999904632568;0.5050897598266602;0.5099999904632568;0.5099999904632568
;9_Eurolite_ColorSourceParDirect_1:Lime;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_1;0.6259151697158813;0.6259151697158813;0.0;0.0;0.0;0.43700000643730164;0.6320000290870667;0.6320000290870667;0.6320000290870667;0.6320000290870667;0.6320000290870667;0.6320000290870667;0.6320000290870667;0.6259151697158813;0.6320000290870667;0.6320000290870667
;9_Eurolite_ColorSourceParDirect_1:Strobe;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Dimmer35;9_Eurolite_ColorSourceParDirect_2:Intensity;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;9_Eurolite_ColorSourceParDirect_2:Red;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_2;0.4971667528152466;0.4971667528152466;0.0;0.0;0.0;0.0;0.5019999742507935;0.5019999742507935;0.5019999742507935;0.5019999742507935;0.5019999742507935;0.5019999742507935;0.5019999742507935;0.4971667528152466;0.5019999742507935;0.5019999742507935
;9_Eurolite_ColorSourceParDirect_2:Green;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_2;0.5090512633323669;0.5090512633323669;0.0;0.0;0.0;0.28299999237060547;0.5139999985694885;0.5139999985694885;0.5139999985694885;0.5139999985694885;0.5139999985694885;0.5139999985694885;0.5139999985694885;0.5090512633323669;0.5139999985694885;0.5139999985694885
;9_Eurolite_ColorSourceParDirect_2:Blue;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_2;0.5050897598266602;0.5050897598266602;0.0;0.0;0.0;0.3930000066757202;0.5099999904632568;0.5099999904632568;0.5099999904632568;0.5099999904632568;0.5099999904632568;0.5099999904632568;0.5099999904632568;0.5050897598266602;0.5099999904632568;0.5099999904632568
;9_Eurolite_ColorSourceParDirect_2:Lime;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_2;0.6259151697158813;0.6259151697158813;0.0;0.0;0.0;0.43700000643730164;0.6320000290870667;0.6320000290870667;0.6320000290870667;0.6320000290870667;0.6320000290870667;0.6320000290870667;0.6320000290870667;0.6259151697158813;0.6320000290870667;0.6320000290870667
;9_Eurolite_ColorSourceParDirect_2:Strobe;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Dimmer36;9_Eurolite_ColorSourceParDirect_3:Intensity;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_3;0.0;0.0;0.0;0.1870000002384186;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;9_Eurolite_ColorSourceParDirect_3:Red;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_3;0.4971667528152466;0.4971667528152466;0.0;0.42899999022483826;0.42899999022483826;0.42899999022483826;0.5019999742507935;0.5019999742507935;0.5019999742507935;0.5019999742507935;0.5019999742507935;0.5019999742507935;0.5019999742507935;0.4971667528152466;0.5019999742507935;0.5019999742507935
;9_Eurolite_ColorSourceParDirect_3:Green;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_3;0.5090512633323669;0.5090512633323669;0.0;0.453000009059906;0.453000009059906;0.28299999237060547;0.5139999985694885;0.5139999985694885;0.5139999985694885;0.5139999985694885;0.5139999985694885;0.5139999985694885;0.5139999985694885;0.5090512633323669;0.5139999985694885;0.5139999985694885
;9_Eurolite_ColorSourceParDirect_3:Blue;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_3;0.5050897598266602;0.5050897598266602;0.0;0.5669999718666077;0.5669999718666077;0.3930000066757202;0.5099999904632568;0.5099999904632568;0.5099999904632568;0.5099999904632568;0.5099999904632568;0.5099999904632568;0.5099999904632568;0.5050897598266602;0.5099999904632568;0.5099999904632568
;9_Eurolite_ColorSourceParDirect_3:Lime;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_3;0.6259151697158813;0.6259151697158813;0.0;0.4819999933242798;0.4819999933242798;0.43700000643730164;0.6320000290870667;0.6320000290870667;0.6320000290870667;0.6320000290870667;0.6320000290870667;0.6320000290870667;0.6320000290870667;0.6259151697158813;0.6320000290870667;0.6320000290870667
;9_Eurolite_ColorSourceParDirect_3:Strobe;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Dimmer37;9_Eurolite_ColorSourceParDirect_4:Intensity;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;9_Eurolite_ColorSourceParDirect_4:Red;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_4;0.4971667528152466;0.4971667528152466;0.0;0.3970000147819519;0.3970000147819519;0.3970000147819519;0.5019999742507935;0.5019999742507935;0.5019999742507935;0.5019999742507935;0.5019999742507935;0.5019999742507935;0.5019999742507935;0.4971667528152466;0.5019999742507935;0.5019999742507935
;9_Eurolite_ColorSourceParDirect_4:Green;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_4;0.5090512633323669;0.5090512633323669;0.0;0.4819999933242798;0.4819999933242798;0.28299999237060547;0.5139999985694885;0.5139999985694885;0.5139999985694885;0.5139999985694885;0.5139999985694885;0.5139999985694885;0.5139999985694885;0.5090512633323669;0.5139999985694885;0.5139999985694885
;9_Eurolite_ColorSourceParDirect_4:Blue;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_4;0.5050897598266602;0.5050897598266602;0.0;0.0;0.0;0.3930000066757202;0.5099999904632568;0.5099999904632568;0.5099999904632568;0.5099999904632568;0.5099999904632568;0.5099999904632568;0.5099999904632568;0.5050897598266602;0.5099999904632568;0.5099999904632568
;9_Eurolite_ColorSourceParDirect_4:Lime;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_4;0.6259151697158813;0.6259151697158813;0.0;0.0;0.0;0.43700000643730164;0.6320000290870667;0.6320000290870667;0.6320000290870667;0.6320000290870667;0.6320000290870667;0.6320000290870667;0.6320000290870667;0.6259151697158813;0.6320000290870667;0.6320000290870667
;9_Eurolite_ColorSourceParDirect_4:Strobe;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Dimmer38;9_Eurolite_ColorSourceParDirect_5:Intensity;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_5;0.0;0.0;0.0;0.0;0.0;0.4129999876022339;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2669999897480011;0.0
;9_Eurolite_ColorSourceParDirect_5:Red;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_5;0.4971667528152466;0.4971667528152466;0.0;0.0;0.0;0.23899999260902405;0.5019999742507935;0.5019999742507935;0.5019999742507935;0.5019999742507935;0.5019999742507935;0.5019999742507935;0.5019999742507935;0.4971667528152466;0.5019999742507935;0.5019999742507935
;9_Eurolite_ColorSourceParDirect_5:Green;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_5;0.5090512633323669;0.5090512633323669;0.0;0.0;0.0;0.4129999876022339;0.5139999985694885;0.5139999985694885;0.5139999985694885;0.5139999985694885;0.5139999985694885;0.5139999985694885;0.5139999985694885;0.5090512633323669;0.5139999985694885;0.5139999985694885
;9_Eurolite_ColorSourceParDirect_5:Blue;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_5;0.5050897598266602;0.5050897598266602;0.0;0.0;0.0;0.16200000047683716;0.5099999904632568;0.5099999904632568;0.5099999904632568;0.5099999904632568;0.5099999904632568;0.5099999904632568;0.5099999904632568;0.5050897598266602;0.5099999904632568;0.5099999904632568
;9_Eurolite_ColorSourceParDirect_5:Lime;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_5;0.6259151697158813;0.6259151697158813;0.0;0.0;0.0;0.0;0.6320000290870667;0.6320000290870667;0.6320000290870667;0.6320000290870667;0.6320000290870667;0.6320000290870667;0.6320000290870667;0.6259151697158813;0.6320000290870667;0.6320000290870667
;9_Eurolite_ColorSourceParDirect_5:Strobe;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Dimmer39;9_Eurolite_ColorSourceParDirect_6:Intensity;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_6;0.0;0.0;0.0;0.0;0.0;0.4129999876022339;0.0;0.0;0.43700000643730164;0.0;0.0;0.0;0.0;0.0;0.2669999897480011;0.0
;9_Eurolite_ColorSourceParDirect_6:Red;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_6;0.4971667528152466;0.4971667528152466;0.0;0.0;0.0;0.23899999260902405;0.5019999742507935;0.5019999742507935;0.5019999742507935;0.5019999742507935;0.5019999742507935;0.5019999742507935;0.5019999742507935;0.4971667528152466;0.5019999742507935;0.5019999742507935
;9_Eurolite_ColorSourceParDirect_6:Green;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_6;0.5090512633323669;0.5090512633323669;0.0;0.0;0.0;0.4129999876022339;0.5139999985694885;0.5139999985694885;0.5139999985694885;0.5139999985694885;0.5139999985694885;0.5139999985694885;0.5139999985694885;0.5090512633323669;0.5139999985694885;0.5139999985694885
;9_Eurolite_ColorSourceParDirect_6:Blue;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_6;0.5050897598266602;0.5050897598266602;0.0;0.0;0.0;0.16200000047683716;0.5099999904632568;0.5099999904632568;0.5099999904632568;0.5099999904632568;0.5099999904632568;0.5099999904632568;0.5099999904632568;0.5050897598266602;0.5099999904632568;0.5099999904632568
;9_Eurolite_ColorSourceParDirect_6:Lime;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_6;0.6259151697158813;0.6259151697158813;0.0;0.0;0.0;0.0;0.6320000290870667;0.6320000290870667;0.6320000290870667;0.6320000290870667;0.6320000290870667;0.6320000290870667;0.6320000290870667;0.6259151697158813;0.6320000290870667;0.6320000290870667
;9_Eurolite_ColorSourceParDirect_6:Strobe;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Dimmer40;9_Eurolite_ColorSourceParDirect_7:Intensity;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;9_Eurolite_ColorSourceParDirect_7:Red;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_7;0.4971667528152466;0.4971667528152466;0.0;0.0;0.0;0.0;0.5019999742507935;0.5019999742507935;0.5019999742507935;0.5019999742507935;0.5019999742507935;0.5019999742507935;0.5019999742507935;0.4971667528152466;0.5019999742507935;0.5019999742507935
;9_Eurolite_ColorSourceParDirect_7:Green;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_7;0.5090512633323669;0.5090512633323669;0.0;0.0;0.0;0.28299999237060547;0.5139999985694885;0.5139999985694885;0.5139999985694885;0.5139999985694885;0.5139999985694885;0.5139999985694885;0.5139999985694885;0.5090512633323669;0.5139999985694885;0.5139999985694885
;9_Eurolite_ColorSourceParDirect_7:Blue;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_7;0.5050897598266602;0.5050897598266602;0.0;0.0;0.0;0.3930000066757202;0.5099999904632568;0.5099999904632568;0.5099999904632568;0.5099999904632568;0.5099999904632568;0.5099999904632568;0.5099999904632568;0.5050897598266602;0.5099999904632568;0.5099999904632568
;9_Eurolite_ColorSourceParDirect_7:Lime;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_7;0.6259151697158813;0.6259151697158813;0.0;0.0;0.0;0.43700000643730164;0.6320000290870667;0.6320000290870667;0.6320000290870667;0.6320000290870667;0.6320000290870667;0.6320000290870667;0.6320000290870667;0.6259151697158813;0.6320000290870667;0.6320000290870667
;9_Eurolite_ColorSourceParDirect_7:Strobe;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Dimmer41;9_Eurolite_ColorSourceParDirect_8:Intensity;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;9_Eurolite_ColorSourceParDirect_8:Red;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_8;0.4971667528152466;0.4971667528152466;0.0;0.0;0.0;0.0;0.5019999742507935;0.5019999742507935;0.5019999742507935;0.5019999742507935;0.5019999742507935;0.5019999742507935;0.5019999742507935;0.4971667528152466;0.5019999742507935;0.5019999742507935
;9_Eurolite_ColorSourceParDirect_8:Green;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_8;0.5090512633323669;0.5090512633323669;0.0;0.0;0.0;0.28299999237060547;0.5139999985694885;0.5139999985694885;0.5139999985694885;0.5139999985694885;0.5139999985694885;0.5139999985694885;0.5139999985694885;0.5090512633323669;0.5139999985694885;0.5139999985694885
;9_Eurolite_ColorSourceParDirect_8:Blue;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_8;0.5050897598266602;0.5050897598266602;0.0;0.0;0.0;0.3930000066757202;0.5099999904632568;0.5099999904632568;0.5099999904632568;0.5099999904632568;0.5099999904632568;0.5099999904632568;0.5099999904632568;0.5050897598266602;0.5099999904632568;0.5099999904632568
;9_Eurolite_ColorSourceParDirect_8:Lime;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_8;0.6259151697158813;0.6259151697158813;0.0;0.0;0.0;0.43700000643730164;0.6320000290870667;0.6320000290870667;0.6320000290870667;0.6320000290870667;0.6320000290870667;0.6320000290870667;0.6320000290870667;0.6259151697158813;0.6320000290870667;0.6320000290870667
;9_Eurolite_ColorSourceParDirect_8:Strobe;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Dimmer42;9_Eurolite_ColorSourceParDirect_9:Intensity;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.49799999594688416;0.0
;9_Eurolite_ColorSourceParDirect_9:Red;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_9;0.4971667528152466;0.4971667528152466;0.0;0.0;0.0;0.0;0.5019999742507935;0.5019999742507935;0.5019999742507935;0.5019999742507935;0.5019999742507935;0.5019999742507935;0.5019999742507935;0.4971667528152466;0.5019999742507935;0.5019999742507935
;9_Eurolite_ColorSourceParDirect_9:Green;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_9;0.5090512633323669;0.5090512633323669;0.0;0.0;0.0;0.28299999237060547;0.5139999985694885;0.5139999985694885;0.5139999985694885;0.5139999985694885;0.5139999985694885;0.5139999985694885;0.5139999985694885;0.5090512633323669;0.5139999985694885;0.5139999985694885
;9_Eurolite_ColorSourceParDirect_9:Blue;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_9;0.5050897598266602;0.5050897598266602;0.0;0.0;0.0;0.3930000066757202;0.5099999904632568;0.5099999904632568;0.5099999904632568;0.5099999904632568;0.5099999904632568;0.5099999904632568;0.5099999904632568;0.5050897598266602;0.5099999904632568;0.5099999904632568
;9_Eurolite_ColorSourceParDirect_9:Lime;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_9;0.6259151697158813;0.6259151697158813;0.0;0.0;0.0;0.43700000643730164;0.6320000290870667;0.6320000290870667;0.6320000290870667;0.6320000290870667;0.6320000290870667;0.6320000290870667;0.6320000290870667;0.6259151697158813;0.6320000290870667;0.6320000290870667
;9_Eurolite_ColorSourceParDirect_9:Strobe;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Dimmer43;9_Eurolite_ColorSourceParDirect_10:Intensity;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;9_Eurolite_ColorSourceParDirect_10:Red;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_10;0.4971667528152466;0.4971667528152466;0.0;0.0;0.0;0.0;0.5019999742507935;0.5019999742507935;0.5019999742507935;0.5019999742507935;0.5019999742507935;0.5019999742507935;0.5019999742507935;0.4971667528152466;0.5019999742507935;0.5019999742507935
;9_Eurolite_ColorSourceParDirect_10:Green;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_10;0.5090512633323669;0.5090512633323669;0.0;0.0;0.0;0.28299999237060547;0.5139999985694885;0.5139999985694885;0.5139999985694885;0.5139999985694885;0.5139999985694885;0.5139999985694885;0.5139999985694885;0.5090512633323669;0.5139999985694885;0.5139999985694885
;9_Eurolite_ColorSourceParDirect_10:Blue;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_10;0.5050897598266602;0.5050897598266602;0.0;0.0;0.0;0.3930000066757202;0.5099999904632568;0.5099999904632568;0.5099999904632568;0.5099999904632568;0.5099999904632568;0.5099999904632568;0.5099999904632568;0.5050897598266602;0.5099999904632568;0.5099999904632568
;9_Eurolite_ColorSourceParDirect_10:Lime;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_10;0.6259151697158813;0.6259151697158813;0.0;0.0;0.0;0.43700000643730164;0.6320000290870667;0.6320000290870667;0.6320000290870667;0.6320000290870667;0.6320000290870667;0.6320000290870667;0.6320000290870667;0.6259151697158813;0.6320000290870667;0.6320000290870667
;9_Eurolite_ColorSourceParDirect_10:Strobe;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Dimmer44;9_Eurolite_ColorSourceParDirect_11:Intensity;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;9_Eurolite_ColorSourceParDirect_11:Red;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_11;0.4971667528152466;0.4971667528152466;0.0;0.0;0.0;0.0;0.5019999742507935;0.5019999742507935;0.5019999742507935;0.5019999742507935;0.5019999742507935;0.5019999742507935;0.5019999742507935;0.4971667528152466;0.5019999742507935;0.5019999742507935
;9_Eurolite_ColorSourceParDirect_11:Green;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_11;0.513012707233429;0.513012707233429;0.0;0.0;0.0;0.28299999237060547;0.5180000066757202;0.5180000066757202;0.5180000066757202;0.5180000066757202;0.5180000066757202;0.5180000066757202;0.5180000066757202;0.513012707233429;0.5180000066757202;0.5180000066757202
;9_Eurolite_ColorSourceParDirect_11:Blue;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_11;0.5050897598266602;0.5050897598266602;0.0;0.0;0.0;0.3930000066757202;0.5099999904632568;0.5099999904632568;0.5099999904632568;0.5099999904632568;0.5099999904632568;0.5099999904632568;0.5099999904632568;0.5050897598266602;0.5099999904632568;0.5099999904632568
;9_Eurolite_ColorSourceParDirect_11:Lime;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_11;0.6259151697158813;0.6259151697158813;0.0;0.0;0.0;0.43700000643730164;0.6320000290870667;0.6320000290870667;0.6320000290870667;0.6320000290870667;0.6320000290870667;0.6320000290870667;0.6320000290870667;0.6259151697158813;0.6320000290870667;0.6320000290870667
;9_Eurolite_ColorSourceParDirect_11:Strobe;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Dimmer45;9_Eurolite_ColorSourceParDirect_12:Intensity;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;9_Eurolite_ColorSourceParDirect_12:Red;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_12;0.4971667528152466;0.4971667528152466;0.0;0.0;0.0;0.0;0.5019999742507935;0.5019999742507935;0.5019999742507935;0.5019999742507935;0.5019999742507935;0.5019999742507935;0.5019999742507935;0.4971667528152466;0.5019999742507935;0.5019999742507935
;9_Eurolite_ColorSourceParDirect_12:Green;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_12;0.5090512633323669;0.5090512633323669;0.0;0.0;0.0;0.28299999237060547;0.5139999985694885;0.5139999985694885;0.5139999985694885;0.5139999985694885;0.5139999985694885;0.5139999985694885;0.5139999985694885;0.5090512633323669;0.5139999985694885;0.5139999985694885
;9_Eurolite_ColorSourceParDirect_12:Blue;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_12;0.5050897598266602;0.5050897598266602;0.0;0.0;0.0;0.3930000066757202;0.5099999904632568;0.5099999904632568;0.5099999904632568;0.5099999904632568;0.5099999904632568;0.5099999904632568;0.5099999904632568;0.5050897598266602;0.5099999904632568;0.5099999904632568
;9_Eurolite_ColorSourceParDirect_12:Lime;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_12;0.6259151697158813;0.6259151697158813;0.0;0.0;0.0;0.43700000643730164;0.6320000290870667;0.6320000290870667;0.6320000290870667;0.6320000290870667;0.6320000290870667;0.6320000290870667;0.6320000290870667;0.6259151697158813;0.6320000290870667;0.6320000290870667
;9_Eurolite_ColorSourceParDirect_12:Strobe;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Dimmer46;10_Eurolite_ColorSourceCYCDirect_1:Intensity;/lighting/fixtures/10_Eurolite_ColorSourceCYCDirect_1;0.7289999723434448;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
